Page,PageUrl,LinkStatus,LinkStatusDetail,LinkUrl,LinkDomain
Vanguard active fund investor returns,https://bogleheads.org/wiki/Vanguard%20active%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VUVLX/performance",www.morningstar.com
Vanguard funds: distribution methodology,https://bogleheads.org/wiki/Vanguard%20funds:%20distribution%20methodology ,WARNING,Too Many Requests,"http://www.sec.gov/Archives/edgar/data/857489/000093247110003745/0000932471-10-003745-index.htm",www.sec.gov
Vanguard funds: distribution methodology,https://bogleheads.org/wiki/Vanguard%20funds:%20distribution%20methodology ,OTHER,Forbidden,"http://www.sec.gov/Archives/edgar/data/857489/000093247110003745/answer103110.fil",www.sec.gov
Vanguard funds: distribution methodology,https://bogleheads.org/wiki/Vanguard%20funds:%20distribution%20methodology ,WARNING,Too Many Requests,"http://www.sec.gov/Archives/edgar/data/857489/000093247111000016/intlequityindexfunds_final.htm",www.sec.gov
Vanguard funds: distribution methodology,https://bogleheads.org/wiki/Vanguard%20funds:%20distribution%20methodology ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000857489&owner=exclude&count=40",www.sec.gov
Vanguard funds: distribution methodology,https://bogleheads.org/wiki/Vanguard%20funds:%20distribution%20methodology ,WARNING,Too Many Requests,"http://www.sec.gov/edgar/aboutedgar.htm",www.sec.gov
Vanguard funds: distribution methodology,https://bogleheads.org/wiki/Vanguard%20funds:%20distribution%20methodology ,WARNING,Too Many Requests,"http://www.sec.gov/edgar/searchedgar/companysearch.html",www.sec.gov
Vanguard funds: life strategy funds vs target retirement funds,https://bogleheads.org/wiki/Vanguard%20funds:%20life%20strategy%20funds%20vs%20target%20retirement%20funds ,ERROR,Not Found,"https://personal.vanguard.com/us/content/Funds/FundsVanguardFundsLifeStrategyTargetCompare.jsp",personal.vanguard.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://news.morningstar.com/articlenet/article.aspx?id=178504",news.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://news.morningstar.com/articlenet/article.aspx?id=303206",news.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://news.morningstar.com/articlenet/article.aspx?id=637022",news.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,OTHER,Forbidden,"http://www.etf.com/sections/index-investor-corner/23275-ferri-avoid-being-an-out-of-style-investor.html?fullart=1&start=4",www.etf.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"http://www.icifactbook.org/fb_ch2.html#investor",www.icifactbook.org
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://advisors.vanguard.com/VGApp/iip/site/advisor/researchcommentary/article/IWE_InvResAlpha",advisors.vanguard.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://advisors.vanguard.com/VGApp/iip/site/advisor/researchcommentary/article/IWE_InvResValueAdvisorsAlpha",advisors.vanguard.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VBLTX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VDAIX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VFSVX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VFTSX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VFWIX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VGOVX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VHDYX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VTENX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VTWSX/performance",www.morningstar.com
Vanguard index fund investor returns,https://bogleheads.org/wiki/Vanguard%20index%20fund%20investor%20returns ,ERROR,Not Found,"https://www.morningstar.com/funds/xnas/VTXVX/performance",www.morningstar.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://business.nasdaq.com/discover/nasdaq-story/index.html",business.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VEA",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VEU",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VGK",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VPL",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VSS",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VWO",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,OTHER,Forbidden,"https://www.etf.com/VXUS",www.etf.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VEA",www.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VEU",www.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VGK",www.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VPL",www.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VSS",www.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VWO",www.nasdaq.com
Vanguard international stock ETFs,https://bogleheads.org/wiki/Vanguard%20international%20stock%20ETFs ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"https://www.nasdaq.com/symbol/VXUS",www.nasdaq.com
Vanguard investment grade bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20investment%20grade%20bond%20fund%20tracking%20error ,OTHER,Forbidden,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000106444&type=N-CSR&dateb=&count=100&scd=filings",www.sec.gov
Vanguard investment grade bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20investment%20grade%20bond%20fund%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?type=N-30D&dateb=&count=100&scd=filings&action=getcompany&CIK=0000106444",www.sec.gov
Vanguard large cap index fund tracking error,https://bogleheads.org/wiki/Vanguard%20large%20cap%20index%20fund%20tracking%20error ,OTHER,Forbidden,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036405&type=N-30D&dateb=&count=40&scd=filings",www.sec.gov
Vanguard large cap index fund tracking error,https://bogleheads.org/wiki/Vanguard%20large%20cap%20index%20fund%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036405&type=N-CSR&dateb=&count=40&scd=filings",www.sec.gov
Vanguard large cap index fund tracking error,https://bogleheads.org/wiki/Vanguard%20large%20cap%20index%20fund%20tracking%20error ,ERROR,Not Found,"https://advisors.vanguard.com/VGApp/iip/site/advisor/investments/article?File=IWEMFStockPassiveEquity",advisors.vanguard.com
Vanguard mid cap index fund tracking error,https://bogleheads.org/wiki/Vanguard%20mid%20cap%20index%20fund%20tracking%20error ,OTHER,Forbidden,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036405&type=N-30D&dateb=&count=40&scd=filings",www.sec.gov
Vanguard mid cap index fund tracking error,https://bogleheads.org/wiki/Vanguard%20mid%20cap%20index%20fund%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036405&type=N-CSR&dateb=&count=40&scd=filings",www.sec.gov
Vanguard mid cap index fund tracking error,https://bogleheads.org/wiki/Vanguard%20mid%20cap%20index%20fund%20tracking%20error ,ERROR,Not Found,"https://advisors.vanguard.com/VGApp/iip/site/advisor/investments/article?File=IWEMFStockPassiveEquity",advisors.vanguard.com
Vanguard municipal bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20municipal%20bond%20fund%20tracking%20error ,OTHER,Forbidden,"http://www.indexuniverse.com/sections/features/6685-rick-ferri-managing-the-biggest-risk-of-all.html",www.indexuniverse.com
Vanguard municipal bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20municipal%20bond%20fund%20tracking%20error ,OTHER,Forbidden,"http://www.sec.gov/Archives/edgar/data/225997/000093247109000002/muni_final.htm",www.sec.gov
Vanguard municipal bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20municipal%20bond%20fund%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000225997&type=N-CSR&dateb=&count=100&scd=filings",www.sec.gov
Vanguard municipal bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20municipal%20bond%20fund%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?type=N-30D&dateb=&count=100&scd=filings&action=getcompany&CIK=0000225997",www.sec.gov
Vanguard municipal bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20municipal%20bond%20fund%20tracking%20error ,ERROR,Not Found,"http://www.standardandpoors.com/indices/sp-national-amt-free-municipal-bond-index/en/us/?indexId=spfi--mun-usd----t-------",www.standardandpoors.com
Vanguard municipal bond fund tracking error,https://bogleheads.org/wiki/Vanguard%20municipal%20bond%20fund%20tracking%20error ,OTHER,The requested name is valid-- but no data of the requested type was found. (index.barcap.com:443),"https://ecommerce.barcap.com/indices/index.dxml",ecommerce.barcap.com
Vanguard news,https://bogleheads.org/wiki/Vanguard%20news ,ERROR,No such host is known. (rss.vanguard.com:80),"http://rss.vanguard.com/rss/recentstories.xml",rss.vanguard.com
Vanguard safety,https://bogleheads.org/wiki/Vanguard%20safety ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://investor.shareholder.com/jpmorganchase/faq.cfm",investor.shareholder.com
Vanguard safety,https://bogleheads.org/wiki/Vanguard%20safety ,ERROR,Not Found,"https://personal.vanguard.com/pdf/s317.pdf",personal.vanguard.com
Vanguard small cap funds FAQ,https://bogleheads.org/wiki/Vanguard%20small%20cap%20funds%20FAQ ,ERROR,Not Found,"http://www.dfaus.com/2009/05/the-dimensions-of-stock-returns-2007.html",www.dfaus.com
Vanguard small cap funds FAQ,https://bogleheads.org/wiki/Vanguard%20small%20cap%20funds%20FAQ ,ERROR,Not Found,"http://www.dfaus.com/2009/05/the-new-indexing.html",www.dfaus.com
Vanguard small cap funds FAQ,https://bogleheads.org/wiki/Vanguard%20small%20cap%20funds%20FAQ ,OTHER,Forbidden,"https://personal.vanguard.com/bogle_site/sp20020626.html",personal.vanguard.com
Vanguard small cap index funds tracking error,https://bogleheads.org/wiki/Vanguard%20small%20cap%20index%20funds%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036405&type=N-30D&dateb=&count=40&scd=filings",www.sec.gov
Vanguard small cap index funds tracking error,https://bogleheads.org/wiki/Vanguard%20small%20cap%20index%20funds%20tracking%20error ,OTHER,Forbidden,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036405&type=N-CSR&dateb=&count=40&scd=filings",www.sec.gov
Vanguard small cap index funds tracking error,https://bogleheads.org/wiki/Vanguard%20small%20cap%20index%20funds%20tracking%20error ,ERROR,Not Found,"https://advisors.vanguard.com/VGApp/iip/site/advisor/investments/article?File=IWEMFStockPassiveEquity",advisors.vanguard.com
Vanguard tax-managed fund tracking error,https://bogleheads.org/wiki/Vanguard%20tax-managed%20fund%20tracking%20error ,WARNING,Too Many Requests,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000923202&type=N-30D&dateb=&count=40&scd=filings",www.sec.gov
Vanguard tax-managed fund tracking error,https://bogleheads.org/wiki/Vanguard%20tax-managed%20fund%20tracking%20error ,OTHER,Forbidden,"http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000923202&type=N-CSR&dateb=&count=40&scd=filings",www.sec.gov
Variance drain,https://bogleheads.org/wiki/Variance%20drain ,UPDATE LINK,redirected to http://www.ssrn.com/abstract=2027471,"http://dx.doi.org/10.2139/ssrn.2027471",dx.doi.org
Variance drain,https://bogleheads.org/wiki/Variance%20drain ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://ssrn.com/abstract=202747",ssrn.com
Variance drain,https://bogleheads.org/wiki/Variance%20drain ,ERROR,Not Found,"http://www.contingencies.org/janfeb09/trade.pdf",www.contingencies.org
Variance drain,https://bogleheads.org/wiki/Variance%20drain ,ERROR,Not Found,"http://www.iijournals.com/doi/abs/10.3905/jpm.1995.409536#sthash.JVY5Rhgf.dpbs",www.iijournals.com
Variance drain,https://bogleheads.org/wiki/Variance%20drain ,ERROR,Not Found,"https://www.soa.org/Library/Newsletters/Pension-Section-News/2016/may/psn-2016-05-iss89-mccaulay.aspx",www.soa.org
Vermont 529 plan archive,https://bogleheads.org/wiki/Vermont%20529%20plan%20archive ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/overview.action?state=VT&planID=5PUSA0001A",529.morningstar.com
Vermont 529 plan archive,https://bogleheads.org/wiki/Vermont%20529%20plan%20archive ,ERROR,Not Found,"http://www.vheip.org/documents/vt_disclosure.pdf",www.vheip.org
Vermont 529 plan archive,https://bogleheads.org/wiki/Vermont%20529%20plan%20archive ,ERROR,Not Found,"http://www.vheip.org/portfolios/portfolios.shtml#managed",www.vheip.org
Virginia 529 plan archive,https://bogleheads.org/wiki/Virginia%20529%20plan%20archive ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/overview.action?state=VA&planID=5PUSA0001B",529.morningstar.com
Virginia 529 plan archive,https://bogleheads.org/wiki/Virginia%20529%20plan%20archive ,ERROR,Not Found,"http://www.virginia529.com/documents/vest/program_description/va529_vest_program_description.pdf",www.virginia529.com
WA Cares Fund,https://bogleheads.org/wiki/WA%20Cares%20Fund ,ERROR,Not Found,"https://www.opb.org/article/2021/08/30/washingtons-long-term-care-tax/",www.opb.org
